what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337099691334
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337099691436
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337099695440
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337099704050
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337099704230
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337099739540
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1337099760218
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337099769035
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337099773594
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337099778193
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337099782595
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337099782800
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337099782878
opened,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1337099786452
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.1.v201008170101,"org.eclipse.wst.jsdt.debug.ui",1337099786696
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1337099786700
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337099788446
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337099792210
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337099856311
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1337099858907
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337099868712
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1337099872303
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337099873205
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337099878489
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1337099881797
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337099891844
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337099894884
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337099894915
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337099897879
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337099946633
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337099953617
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337099967499
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337099986992
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337099991653
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337099998373
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100016011
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100134317
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100141882
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100153123
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100155518
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100186301
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337100194248
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1337100199058
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337100202344
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100211851
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100220571
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337100220688
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100233613
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100237148
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100238462
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100239622
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337100242409
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100243768
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100296612
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1337100318148
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1337100318721
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1337100330933
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100332476
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100332628
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1337100334876
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100335941
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100336126
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337100345772
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1337100348269
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100349707
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100349886
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337100352170
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1337100354106
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337100356770
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1337100368087
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1337100389438
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100391212
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100391412
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337100393777
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100407622
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100413885
activated,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1337100417163
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100418963
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100419962
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1337100419975
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100420988
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100433762
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337100435991
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1337100439367
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1337100441015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100443427
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100447082
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337100450594
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337100460442
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337101702584
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337101706558
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337101706559
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1337101717205
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1337101719263
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337101720905
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337101730638
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337101731929
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1337101733607
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337101793767
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337103326330
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1337103342361
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337103345297
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337103345473
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1337103356145
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1337103359029
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337103365129
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337103365247
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337103365780
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337103365870
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337103366311
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337103366422
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337103371763
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337103380122
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337103380137
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337103381419
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337103384564
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337103393636
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337103401666
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337103407686
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337103407731
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1337103434747
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1337103449013
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337103465394
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1337103480809
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1337103483739
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1337103485925
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337104018627
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337104032893
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337104036456
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337104040438
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337104069728
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337104072671
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337104113188
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337104381904
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337104383199
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337104536020
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1337104593517
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1337104626069
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1337104628626
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1337104644890
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1337104656200
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1337104660561
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337104668132
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1337104670553
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337104705501
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337104715371
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1337104718605
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337104725622
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337104758637
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337104760666
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337104824926
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337104828089
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337104860451
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337104860629
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337104872864
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1337104876854
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1337104879028
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1337104883584
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337104883984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337104916708
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337104937072
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1337104939984
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337104944291
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337105053131
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1337105061725
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337105062055
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337105063591
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337105074700
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1337105097638
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337105122712
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337105123395
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337105124005
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337105126569
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337105149273
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337105151957
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337105152991
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337105154278
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337105159508
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337105190648
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337105241030
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337105312423
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337105328110
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337105370663
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337105604625
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337105634628
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337105635464
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337105667996
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337105682240
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337105697283
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337105714482
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337105719555
error,log,,,"File not found: '/Document_Uploader/__2F_Document_5F_Uploader_2F_WebContent_2F_index_2E_jsp.java'",1337105719786
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1337105744980
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1337105752010
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1337105754634
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1337105755885
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1337105776773
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1337105794251
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1337105796674
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1337105811367
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1337105813619
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337105818732
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1337105820120
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337105820509
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337105848867
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337105880532
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337105896787
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1337105898619
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337105928951
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1337105930034
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1337105930710
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337105931221
activated,editor,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1337105932654
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1337105956357
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1337105958953
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337105960872
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337105974701
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337105990331
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1337105992384
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337106005944
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1337106015404
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1337106016661
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1337106016813
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337106017172
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337106044707
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337106092986
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1337106095626
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1337106107123
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337106136317
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337106144047
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337106145498
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337106148059
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337106151056
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337106239873
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337106270485
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337106359708
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337106360148
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337106362025
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337106373809
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1337106378358
